timeindex	ar1	sd	sk	kurt	cv	returnrate	densratio	acf1
2202	0.990835948514784	0.00259023213542286	0.0915489180000753	3.25342024487483	6.57414948331925	1.00924880803826	26261.5445018954	0.990525087341154
2203	0.990902296099004	0.0025907957161427	0.0903437524420059	3.25078866244068	6.59812439255666	1.00918123203146	26067.8706222523	0.990466398234972
2204	0.990789949234423	0.00259110447182492	0.0894573607357306	3.24923102497494	6.61372838275677	1.00929566430573	26357.2056210383	0.990553891842097
2205	0.990770709401585	0.0025913782852059	0.088678540324946	3.24784313815572	6.62742270553102	1.00931526387573	26376.440628485	0.990559669171595
2206	0.990826114299511	0.00259171016986261	0.0881992407321092	3.24629193061626	6.63817274494035	1.00925882510371	26224.4993066034	0.990513900205559
2207	0.990830628772716	0.00259210550373062	0.0876306961258205	3.24445752086227	6.65106260570992	1.00925422666702	26127.7484977904	0.990484596657678
2208	0.9908848828082	0.00259256795141834	0.0871535996774013	3.24241583659378	6.66414547203303	1.00919896685271	26026.575746869	0.990453819490605
2209	0.990894861617899	0.0025930921650636	0.0865929934842158	3.24010687418925	6.67932626133211	1.00918880371146	25972.3805667058	0.99043727613176
2210	0.990862792348824	0.00259349053493948	0.0861187491860158	3.23830876277463	6.69133516236677	1.0092214661018	26136.5812863587	0.990487277091477
2211	0.990864649446704	0.00259390522727044	0.0855904837650028	3.23642501103511	6.70429215993457	1.00921957459921	26149.8001659593	0.99049128659331
2212	0.990904666515466	0.00259442889931144	0.0850295377390408	3.23412510081721	6.71964798587273	1.00917881789428	26007.736154553	0.990448073131998
2213	0.990865730513394	0.0025949069847924	0.0845005971221159	3.23200962397415	6.73386628364694	1.00921847350788	25975.5396916545	0.990438241567306
2214	0.990794268422439	0.0025951472250591	0.0842361748608714	3.23093055269839	6.74092252434633	1.00929126446423	26117.055100607	0.990481350195625
2215	0.990853813907225	0.00259536150805267	0.0840209528776963	3.22998013989527	6.74700398565182	1.00923061097853	26297.6564126786	0.990535975157271
2216	0.990827726093798	0.00259568002761213	0.0835683453878103	3.2285068703037	6.75759523633123	1.00925718332728	26247.6078335334	0.990520880795004
2217	0.990813539912744	0.00259579420613553	0.0833984376161806	3.22796994409303	6.76145306998364	1.00927163357907	26542.0368585633	0.990609207606815
2218	0.990804406283895	0.00259604647629386	0.0829563583767204	3.22676662518665	6.77085417785263	1.00928093744616	26383.9839609955	0.990561933527093
2219	0.990806510662478	0.0025962271401872	0.0827284707699977	3.22593938944566	6.77652697767154	1.00927879382966	26326.5065162624	0.990544661164945
2220	0.990820903266485	0.00259637648769753	0.0825476486381911	3.22525910408762	6.78113507445414	1.00926413310746	26395.3011742592	0.990565329330264
2221	0.990981186980241	0.00259679056273382	0.0821724198135631	3.22347355333202	6.79269868712223	1.00910089226541	26358.9744770173	0.990554423329045
2222	0.991057126046816	0.00259751615046492	0.0812887548900539	3.2203590849702	6.81645450856505	1.00902357060774	26167.5962074174	0.990496680730182
2223	0.991137889477526	0.00259845531157654	0.0802162046839279	3.2165525818857	6.8477860480133	1.0089413497522	25920.3649034437	0.990421360445002
2224	0.991183377632604	0.00259950571886542	0.0793328863223601	3.2124753032674	6.87909627742931	1.00889504663451	25789.128442206	0.990381039716797
2225	0.991234749645722	0.00260069743870704	0.0786965850302493	3.20813266441688	6.91069558578706	1.00884275935384	25569.478314417	0.990313018401838
2226	0.991227954099686	0.00260169189279036	0.0782222270903846	3.20442354078945	6.93598877454565	1.00884967566142	25898.225499272	0.990414575024967
2227	0.991174920957948	0.00260259444550542	0.07732697835982	3.20078385617019	6.96477040641749	1.00890365449675	26125.653370451	0.990483960708334
2228	0.991210346704562	0.00260358028052259	0.0763326866506114	3.19689706221465	6.99728544572823	1.0088675963933	26047.5671556559	0.99046021652079
2229	0.99121730937323	0.00260458059428835	0.0754949276470381	3.19301127190972	7.02803358991833	1.00886050974263	26018.0588172481	0.990451222295403
2230	0.991223453768279	0.00260549696159058	0.0748671126047439	3.18946059182856	7.05420622366333	1.00885425601902	26157.8271010652	0.990493720152296
2231	0.9910551583863	0.00260606250826928	0.0740009145338935	3.18695959860181	7.0762202931483	1.00902557394309	26572.5725135661	0.990618303707186
2232	0.991087154082709	0.00260659631803876	0.0733411514416117	3.18463987156641	7.094789504586	1.0089929991329	26672.7576772322	0.990648063527455
2233	0.991034507684384	0.00260702272409504	0.0724310458252315	3.18266169146527	7.1151366511471	1.00904659953422	26880.105334674	0.990709252331785
2234	0.991059148188195	0.00260750009978905	0.0711900687349569	3.18047002136068	7.14238004991981	1.00902151181203	26798.0034647076	0.99068508844029
2235	0.990945137104576	0.00260773331022504	0.0700920232497097	3.17929445663526	7.16353960876517	1.00913760263447	27027.0558059041	0.990752293300408
2236	0.990952260369051	0.00260791104623897	0.0688465023230049	3.17836417627978	7.18726302148	1.00913034864826	27096.7722980132	0.990772620042058
2237	0.990950751227603	0.00260807895126125	0.0677691315034837	3.17748602665591	7.20763703957118	1.00913188547583	27190.7999647659	0.990799941366898
2238	0.991018747737525	0.00260848534994323	0.0666396328701645	3.17558621387106	7.23223342971934	1.00906264617393	26864.7766079351	0.990704747229336
2239	0.990970332183056	0.00260876925377737	0.0655869278264447	3.17420067068965	7.25369484022413	1.00911194565942	27011.9488373509	0.990747880828439
2240	0.991000840013885	0.00260910631070055	0.0644562885363604	3.17259099476421	7.27754919276544	1.00908088028057	26970.3478436161	0.990735715436561
2241	0.990953161092758	0.00260933435060528	0.0636251866180098	3.17146496072127	7.29442338344645	1.00912943140246	27121.6113695072	0.990779847874508
2242	0.990951738270688	0.0026095434124637	0.0629749175574819	3.17044103966494	7.30795282133387	1.0091308803243	27154.0909870077	0.990789287699477
2243	0.990938961331291	0.00260971919433861	0.062294023141292	3.16956176018812	7.32161274372214	1.00914389182613	27208.8087847661	0.990805161933711
2244	0.990981941494244	0.00261003053509974	0.061344293803112	3.16807408138793	7.342070218001	1.009100123956	27002.0265531057	0.990744981184569
2245	0.990962071906384	0.00261027478334317	0.0602120865099161	3.16687104207824	7.36529548908973	1.00912035722642	27048.0545853653	0.990758422017179
2246	0.990996567035757	0.00261058427085098	0.0589401158964553	3.16539373795111	7.39250082698861	1.00908523123463	26963.0542859024	0.990733580383394
2247	0.990927926701209	0.00261081908396122	0.0578100501185857	3.16423709434281	7.41589693263186	1.00915512930289	26952.286539727	0.990730427126454
2248	0.99090718658373	0.00261085798049881	0.0562598749098773	3.16393599327524	7.44814362055474	1.00917625135773	26931.9982137061	0.990724481944166
2249	0.990946575007685	0.00261106381216784	0.0544929756165018	3.16294517346065	7.48861747310986	1.00913613833545	26542.2337359212	0.990609266291925
2250	0.991069615345203	0.00261146985269794	0.0525984904101193	3.16128409276087	7.53898606245483	1.00901085505652	26257.116448639	0.990523751087402
2251	0.991041524681937	0.00261180889884538	0.0507834953469466	3.1598093507428	7.58429571117499	1.00903945505304	26515.9383030812	0.990601423743251
2252	0.990983482275718	0.0026121741471206	0.0490563111291827	3.15821001897013	7.62703357678993	1.00909855500677	26408.63905143	0.990569329300135
2253	0.991037791130171	0.00261244184348335	0.0471608214395737	3.15704482949599	7.67642718093722	1.00904325642275	26468.9671974577	0.990587392514609
2254	0.991153483794398	0.00261288592167634	0.0453381282925606	3.1552307632634	7.72615517472588	1.00892547556987	26623.9826518764	0.990633590995212
2255	0.991008498987637	0.00261321346238984	0.0438834511110748	3.15373397370077	7.76118072812917	1.00907308163507	26850.3854103	0.990700515001934
2256	0.991034122691168	0.00261351189041996	0.0422023301792996	3.1524003541689	7.80318195171475	1.00904699152486	26776.6723906265	0.990678796557399
2257	0.991127848799317	0.0026140556104921	0.0404839847428076	3.15021013320475	7.85230817810086	1.00895157089111	26472.9379208895	0.990588579755335
2258	0.991166620577967	0.00261465638718411	0.0388068303583486	3.1478218026922	7.90197163816702	1.00891210341293	26512.8436970039	0.990600500198401
2259	0.991207943694882	0.00261540564919081	0.0372572344799638	3.14492500399992	7.95198426950818	1.00887004221571	26403.781367346	0.990567872771068
2260	0.991116153025951	0.00261591980805926	0.0356955915508035	3.14277740061688	7.99627417208791	1.00896347713326	26697.9500446036	0.990655526769555
2261	0.991123953573994	0.0026164425016707	0.0341404240845122	3.1406042928769	8.04107087520776	1.00895553618092	26708.9554565599	0.990658784600063
2262	0.991184821208838	0.00261715952208544	0.0326089508562619	3.13781146047037	8.0911820699406	1.00889357726484	26432.3067609868	0.990576421432735
2263	0.991277249675967	0.00261794554411717	0.0310349600408998	3.1348762823705	8.14613901405511	1.00879950621976	26494.5927639179	0.990595050930643
2264	0.991225671517581	0.00261866660357798	0.029755770649957	3.1319898557894	8.18972405496982	1.00885199882786	26729.8245039028	0.990664958064629
2265	0.991210960597044	0.00261937106948933	0.0285852378691568	3.12914455991771	8.23041821527363	1.00886697156543	26757.7081669501	0.990673198006829
2266	0.991313257021153	0.00262028365230925	0.0272431009792204	3.12577068849422	8.28340080391226	1.00876286372377	26475.9615603661	0.990589483682296
2267	0.991376455043065	0.00262138246563018	0.0261006724562505	3.12191232067991	8.33818418444931	1.00869855735737	26278.4784890232	0.990530195118411
2268	0.991421246595889	0.00262254478571861	0.02496158285696	3.11794948800032	8.39634194328094	1.00865298523061	26250.3525753664	0.990521709452038
2269	0.99144369069177	0.00262379034906725	0.0240175082481469	3.11378307145764	8.45308336302676	1.00863015155431	26170.9711165981	0.990497703217383
2270	0.991420311975668	0.00262490579882587	0.0227720939988236	3.10998932086688	8.51444303360872	1.00865393609622	26315.8874580446	0.990541465319984
2271	0.991612075444448	0.00262650753903791	0.0219681319280321	3.10545644549785	8.58670730763636	1.00845887697746	25760.4043342818	0.990372182818359
2272	0.991664533045496	0.00262822997367683	0.0214597895755672	3.10071581182366	8.65689629068962	1.00840553098022	25719.2746171365	0.990359480718167
2273	0.991464625071677	0.00262945969415954	0.0207201078879028	3.09661550193691	8.71100588265332	1.00860885473116	26301.4192618597	0.99053710867388
2274	0.991372982869949	0.00263037503587681	0.0201940026530245	3.09335399668801	8.74932167585195	1.00870209021137	26652.5926679552	0.990642083834565
2275	0.991353745951066	0.00263125865496608	0.0195978392854191	3.09015027414459	8.78819853818774	1.00872166376962	26703.1158969813	0.990657056160098
2276	0.991257029027557	0.00263190553112134	0.0190440813404057	3.08766655431539	8.8184428384451	1.0088200847171	26918.714649161	0.990720586640852
2277	0.991299626677146	0.00263250058935209	0.0186267453398665	3.08542056743369	8.84459268688316	1.00877673418684	27067.9974146377	0.990764237549048
2278	0.991388124092081	0.00263340559894861	0.0180135840230314	3.08216586866339	8.88541955330042	1.00868668455738	26780.7140551466	0.990679989138627
2279	0.991400765805987	0.002634364811769	0.0173857481928837	3.07876757511622	8.92893209462754	1.0086738224244	26704.4774542499	0.990657459203391
2280	0.991484021225136	0.00263542265587354	0.016977339603317	3.07524151261219	8.97218740241411	1.00858912356887	26642.9256308477	0.990639215355961
2281	0.991506621507183	0.00263659811954797	0.016362716960445	3.07134617930934	9.02482957793301	1.00856613391034	26555.4474243328	0.990613203882557
2282	0.991542940754296	0.00263777878428708	0.0159613165945512	3.06754852107293	9.07369525594769	1.00852919112033	26577.0371058101	0.990619632637314
2283	0.991619997657418	0.00263920814797221	0.0155914777951587	3.06327458213293	9.13298958942783	1.00845082023596	26285.9368236368	0.990532443564453
2284	0.99157186437877	0.00264046961582687	0.0152906018558611	3.05938131693021	9.18428072778596	1.00849977285964	26450.9609030615	0.99058200609239
2285	0.991452004626396	0.00264139869315307	0.0148578173553831	3.05620691296243	9.2252995532161	1.00862169357036	26837.51367425	0.990696727435622
2286	0.991345229279649	0.0026419879036293	0.0143566857524381	3.05397176913198	9.25531000492501	1.00873032972241	27333.6397368591	0.990841242130427
2287	0.991422636546303	0.00264284193309813	0.0136821431081038	3.05088813469236	9.29924655480402	1.00865157112367	27059.3893675557	0.990761727951179
2288	0.991432904612845	0.00264370554725214	0.0130222178036146	3.04778959918845	9.34362824948841	1.00864112472694	27065.5946244668	0.990763537128475
2289	0.991347657387314	0.00264430733484889	0.0123220935236331	3.04545030145506	9.37942318811034	1.00872785903937	27451.7363567483	0.990875205227841
2290	0.991443735142363	0.00264519960986802	0.0114201261875505	3.04222948896698	9.43199441589327	1.00863010633317	27102.4656457752	0.990774277391832
2291	0.991369114924289	0.00264589202918664	0.0104063669877542	3.03957152528416	9.48038354834368	1.00870602578372	27365.9850057806	0.990850560636025
2292	0.991449167186145	0.00264674620071382	0.00966375268782089	3.03649439263635	9.52816937735515	1.00862458015687	27182.2308430439	0.990797455895752
2293	0.991561895251258	0.0026479233972763	0.00883835941382636	3.03265403916356	9.5933174790142	1.00850991227996	26783.7570722715	0.990680886911747
2294	0.991527184380922	0.00264896447763071	0.00830845697618433	3.02919808957027	9.64500875320355	1.00854521767285	26915.0108714614	0.990719500146777
2295	0.991479958720665	0.0026499588243802	0.00781384684438881	3.02588082408389	9.69433918208491	1.00859325617668	26841.25487363	0.990697828513631
2296	0.991375897007675	0.00265065045617745	0.00762103095623312	3.02360288056328	9.72505135683899	1.00869912514351	26833.474629866	0.990695538502122
2297	0.991372397776147	0.0026511502160121	0.00758488474538695	3.02204967504874	9.7453806093463	1.00870268553291	26863.6661954577	0.990704420766205
2298	0.991388584058881	0.00265162676080237	0.00754298774314591	3.0205592391494	9.76495204421284	1.00868621656491	26973.7167427539	0.990736701397582
2299	0.991428356898502	0.00265211510843869	0.00745276569918303	3.01897977945835	9.78590789159065	1.00864575139682	27218.416977871	0.99080794564944
2300	0.991505825495492	0.0026530654530923	0.00738685387310766	3.01613996373743	9.82569697981152	1.00856694361857	26624.3891723077	0.990633711743259
2301	0.991417041882098	0.00265371215888891	0.00735625575460221	3.01417611944594	9.85235341488571	1.00865726304402	26766.8101133795	0.990675885615653
2302	0.991451456335829	0.00265419751077396	0.00733561770665593	3.01269310416552	9.87231908750056	1.00862225135637	27114.6086654154	0.990777810942014
2303	0.991369556540701	0.0026546309660987	0.00715026079410922	3.01119025270813	9.89325858810644	1.00870557644458	27367.5300962855	0.99085100545791
2304	0.991378787637535	0.00265524631101354	0.00700807829645051	3.00919693968956	9.92096687414636	1.00869618401157	26913.4261404376	0.990719035217889
2305	0.991207663470356	0.00265559498768412	0.00697800058014895	3.00810955632398	9.93571024655791	1.00887032743357	26541.3804375999	0.99060901193756
